device_id,health_indicator,firmware_status,maintenance_group,support_team,diagnostic_flag,health_score,battery_voltage,error_count,restart_count,maintenance_cost
DEV144096,critical,pending,A,Team3,CHECK,11.64800304,3.140036643,11,1,632.4070327
DEV144097,good,updated,C,Team1,FAIL,11.79767848,3.579352381,8,2,634.2879923
DEV144098,good,pending,A,Team1,CHECK,52.50061506,3.759892321,14,4,235.1020855
DEV144099,critical,updated,C,Team1,OK,10.20308967,4.042231545,0,9,615.5650995
DEV144100,warning,outdated,C,Team3,CHECK,75.12961233,3.244457651,17,2,577.3422335
DEV144101,warning,outdated,C,Team2,OK,8.453111767,3.442260673,16,2,456.0701139
DEV144102,critical,updated,B,Team2,CHECK,57.67528183,3.337705525,9,1,756.8947593
DEV144103,critical,pending,B,Team3,CHECK,93.5017456,3.362920927,17,6,617.9070403
DEV144104,good,outdated,A,Team3,CHECK,88.37112705,3.535165299,0,1,948.7148945
DEV144105,good,outdated,A,Team3,OK,18.11667355,3.034336391,2,5,751.2344599
DEV144106,warning,updated,A,Team2,FAIL,99.85648993,3.505886905,8,1,757.7262028
DEV144107,warning,pending,C,Team2,OK,59.11069588,4.918599632,4,3,275.9385283
DEV144108,good,outdated,B,Team2,CHECK,25.90994601,4.086476285,9,0,800.4258946
DEV144109,warning,updated,B,Team2,OK,73.58393421,3.488011123,11,3,526.1848121
DEV144110,critical,outdated,B,Team3,CHECK,70.76392196,3.294066179,12,4,692.6795996
DEV144111,good,pending,B,Team1,CHECK,92.06561677,3.554653192,19,2,462.4731047
DEV144112,good,outdated,A,Team1,OK,79.84029298,4.542208175,12,1,214.3611431
DEV144113,good,updated,C,Team1,FAIL,31.31092985,3.201085814,1,8,920.1004221
DEV144114,warning,updated,B,Team1,CHECK,58.03157692,4.728208811,15,2,376.6098806
DEV144115,critical,outdated,B,Team2,FAIL,63.47603479,4.953978934,12,6,870.9148356
DEV144116,critical,updated,A,Team1,OK,75.56220699,4.838452193,16,7,470.2973809
DEV144117,good,outdated,B,***,OK,16.82801919,3.18315164,4,6,317.3505116
DEV144118,good,updated,B,Team3,CHECK,81.65513508,3.861248687,16,5,441.8953641
DEV144119,good,pending,A,Team1,OK,20.07315878,3.861511368,11,6,672.9029263
DEV144120,warning,outdated,C,,OK,12.11550651,4.66183788,1,5,951.7577368
DEV144121,critical,pending,B,Team2,FAIL,95.43178964,4.557504003,16,6,811.2785601
DEV144122,warning,outdated,C,Team3,CHECK,57.26785404,3.503737555,4,3,643.8493115
DEV144123,critical,pending,C,Team2,CHECK,24.85406648,4.905626638,18,9,609.6549321
DEV144124,warning,pending,C,Team1,OK,67.32359311,3.616263491,5,3,291.2741148
DEV144125,good,pending,C,Team2,CHECK,6.521215816,4.449283115,7,7,983.6755192
DEV144126,good,pending,B,Team3,CHECK,92.47455624,3.968272698,17,4,974.720631
DEV144127,warning,pending,C,Team2,CHECK,84.5922514,3.700608543,7,8,817.0154599
DEV144128,warning,outdated,C,Team3,OK,41.46410451,4.641756265,17,9,343.5815386
DEV144129,good,outdated,C,Team3,CHECK,70.81918292,3.426129331,19,2,157.0256767
DEV144130,critical,outdated,B,Team3,FAIL,38.28774516,4.050131086,18,1,177.1036539
DEV144131,critical,outdated,B,Team3,OK,18.28710347,3.641986109,13,5,857.6314376
DEV144132,good,outdated,C,Team2,OK,54.13520814,3.944290061,11,9,595.5570259
DEV144133,critical,outdated,A,Team1,FAIL,50.78662044,4.524794943,15,4,443.8022819
DEV144134,good,updated,C,Team3,CHECK,24.28895114,3.891198308,3,9,835.8065187
DEV144135,critical,updated,C,Team1,CHECK,31.64169616,3.882215028,18,1,933.347148
DEV144136,good,pending,B,Team1,CHECK,73.00395409,4.13314248,16,9,357.1830487
DEV144137,good,pending,B,Team1,CHECK,14.17049138,3.235966097,3,5,338.734198
DEV144138,warning,pending,A,Team1,OK,0.354372761,3.774074044,19,5,982.2382722
DEV144139,good,updated,B,Team3,OK,41.56068805,4.553343629,2,8,220.310193
DEV144140,critical,updated,A,Team2,FAIL,79.90051198,3.454140773,7,1,190.606565
DEV144141,critical,pending,B,Team3,CHECK,96.01910911,3.365414114,10,9,151.067963
DEV144142,good,updated,B,Team1,FAIL,51.75153176,4.954968609,15,4,260.724233
DEV144143,warning,outdated,A,Team2,OK,87.44399175,4.35927892,8,4,980.169622
DEV144144,,updated,A,Team3,FAIL,68.2972099,4.835382262,0,1,741.4485049
DEV144145,critical,outdated,B,Team1,CHECK,79.13051956,3.265576831,3,9,769.0010814
DEV144146,good,pending,C,,OK,45.04049732,4.057062099,3,1,150.1258891
DEV144147,good,updated,B,Team1,CHECK,27.80740664,4.144413724,8,6,473.3385098
DEV144148,good,updated,A,Team2,FAIL,65.91012313,4.394889933,7,3,182.707697
DEV144149,critical,pending,A,Team1,OK,29.52177125,4.708675983,1,6,617.3550396
DEV144150,good,pending,B,Team1,OK,72.12137328,4.361114655,15,9,493.5776133
DEV144151,critical,updated,C,Team3,OK,35.92582481,3.788842093,19,2,453.5945
DEV144152,critical,outdated,C,Team2,OK,11.87077444,4.320705604,10,1,320.5140692
DEV144153,warning,pending,B,Team2,FAIL,63.07864972,3.763657969,13,9,799.994866
DEV144154,warning,pending,B,Team2,FAIL,48.21714472,4.668636816,19,1,650.1593218
DEV144155,good,outdated,B,Team1,FAIL,34.62281633,3.932514605,5,0,612.276148
DEV144156,warning,outdated,B,,OK,45.42324215,3.280959449,14,4,522.5458501
DEV144157,warning,pending,A,Team2,CHECK,1.702066384,3.228737192,4,7,632.3916995
DEV144158,good,pending,B,Team2,FAIL,1.631684435,4.09648522,11,1,202.4116269
DEV144159,critical,pending,C,Team1,CHECK,59.99463404,4.356836078,11,0,643.6925529
DEV144160,warning,updated,B,Team1,CHECK,12.4089554,3.281149098,16,2,437.5693076
DEV144161,critical,pending,A,Team2,CHECK,64.43057262,4.186178685,3,6,526.6514151
DEV144162,critical,outdated,B,Team2,FAIL,71.39970726,3.614710118,0,9,375.729159
DEV144163,warning,updated,A,Team3,OK,73.73127562,4.234057774,10,5,160.972343
DEV144164,good,outdated,A,Team3,FAIL,70.76746686,4.987357805,5,9,627.349441
DEV144165,warning,pending,A,Team2,CHECK,6.820595104,4.984959214,18,1,899.7448447
DEV144166,critical,updated,A,Team2,OK,40.4142727,4.142469852,18,7,340.8678877
DEV144167,good,outdated,C,Team3,FAIL,12.07468137,4.827231314,15,8,126.5849671
DEV144168,good,pending,B,Team1,FAIL,28.5142316,4.189952445,5,7,166.9228056
DEV144169,good,updated,B,Team2,OK,81.75078881,3.501569519,2,3,185.6965068
DEV144170,warning,outdated,C,Team2,FAIL,88.58833847,4.489862047,10,5,810.4262099
DEV144171,??,updated,C,Team3,FAIL,65.74332251,3.204031299,16,8,992.1186348
DEV144172,good,updated,A,Team3,FAIL,87.72238173,3.221614443,10,3,262.7224614
DEV144173,good,updated,B,Team2,OK,38.42104781,4.707572691,12,7,367.9782954
DEV144174,critical,outdated,B,Team2,CHECK,8.001438495,4.904271316,13,4,708.9113454
DEV144175,critical,updated,B,Team3,CHECK,88.80288527,3.143963512,15,7,969.6779447
DEV144176,critical,outdated,A,Team2,CHECK,26.02012508,4.94523205,12,8,590.4662282
DEV144177,good,pending,B,Team1,CHECK,50.28504551,3.22121509,15,5,179.5146042
DEV144178,warning,pending,A,Team2,CHECK,82.4452972,4.623420127,3,9,282.6428967
DEV144179,critical,updated,A,Team3,FAIL,29.83064561,3.069398565,6,1,763.0727535
DEV144180,warning,outdated,B,Team2,OK,27.0713418,4.467772182,2,5,582.8957494
DEV144181,warning,pending,C,Team2,FAIL,49.54483707,3.547490462,1,2,210.7269054
DEV144182,good,outdated,B,Team1,CHECK,95.82177719,3.394617844,12,0,832.0936005
DEV144183,warning,updated,C,Team3,CHECK,93.15126563,3.007952249,3,7,849.5298285
DEV144184,critical,outdated,B,Team3,CHECK,14.59064772,3.242052643,18,6,104.5917619
DEV144185,good,pending,A,Team3,CHECK,13.70466652,3.948692103,6,1,451.0023213
DEV144186,warning,updated,C,Team1,CHECK,95.21687122,4.512972641,12,6,449.7467384
DEV144187,warning,outdated,C,Team3,CHECK,43.68482149,3.34399146,4,4,398.5521704
DEV144188,good,pending,A,Team3,FAIL,68.06180677,3.055660412,0,8,663.0194568
DEV144189,critical,outdated,C,Team3,OK,40.69457922,4.183014838,4,0,150.4465171
DEV144190,warning,pending,C,Team3,FAIL,1.120893814,4.929859434,2,2,989.2410319
DEV144191,warning,pending,A,Team1,CHECK,68.03552118,4.439403079,11,4,554.1600519
DEV144192,warning,pending,B,Team1,OK,31.30450577,4.903243747,5,1,398.0493768
DEV144193,warning,updated,C,Team2,CHECK,44.33813957,3.326724643,2,7,776.1718614
DEV144194,critical,updated,C,Team1,OK,56.87335428,3.53946231,9,7,626.060752
DEV144195,good,pending,C,Team2,OK,72.05748395,3.961555606,1,3,992.1949187
DEV144196,critical,pending,A,Team3,OK,7.282457172,4.824117602,17,4,592.2858127
DEV144197,critical,pending,B,Team1,OK,87.89206055,3.341689784,18,4,243.9718687
DEV144198,critical,outdated,A,Team2,FAIL,52.65670135,4.480371699,6,9,336.5476982
DEV144199,good,outdated,C,Team3,OK,51.26105663,3.832090075,17,0,389.4743491
DEV144200,good,outdated,C,Team3,CHECK,89.01308283,3.071701185,2,2,351.5699365
DEV144201,warning,updated,B,Team3,OK,49.68524382,3.663318539,2,7,436.5161973
DEV144202,warning,outdated,B,Team2,CHECK,15.69073963,3.096734885,16,8,511.7344268
DEV144203,warning,updated,A,Team1,CHECK,35.82538139,4.274527114,7,1,169.4210617
DEV144204,warning,outdated,A,Team3,OK,74.85157061,4.395613343,12,9,740.4324953
DEV144205,warning,outdated,B,Team3,OK,64.40984934,4.676115022,3,8,727.2834458
DEV144206,warning,updated,B,Team1,OK,15.2137344,3.391684702,5,1,442.2226635
DEV144207,warning,updated,B,Team3,OK,88.33453543,4.008592815,3,9,720.479884
DEV144208,critical,updated,B,Team3,FAIL,21.98310184,3.501307308,19,8,718.8372613
DEV144209,critical,outdated,C,Team1,OK,34.00306113,3.0596371,7,0,194.144758
DEV144210,good,outdated,C,Team2,CHECK,29.33350274,4.260136294,12,0,107.7316214
DEV144211,good,outdated,B,Team3,OK,86.06755896,3.171981622,10,8,734.8975562
DEV144212,critical,outdated,B,Team3,CHECK,3.909646357,4.611086041,4,6,420.0971748
DEV144213,good,updated,B,Team2,CHECK,27.46992516,3.99724524,2,4,985.9772593
DEV144214,critical,outdated,C,Team2,OK,58.65683929,3.273298296,2,1,244.2804092
DEV144215,warning,updated,B,Team2,OK,52.30935607,4.851283822,17,0,272.1651033
DEV144216,critical,outdated,B,Team2,FAIL,90.19494616,3.762835107,4,4,332.1967122
DEV144217,warning,outdated,B,Team3,OK,50.72383359,3.268337799,14,2,344.5876869
DEV144218,critical,pending,C,Team1,FAIL,29.5781665,3.354864797,15,2,829.7767208
DEV144219,critical,outdated,C,Team3,CHECK,32.69478251,4.136008271,7,0,887.2120997
DEV144220,critical,pending,C,Team3,OK,97.6130429,3.436260358,9,3,225.0927312
DEV144221,critical,updated,B,Team1,FAIL,16.34626106,3.106741442,5,8,524.7554511
DEV144222,warning,pending,B,Team3,CHECK,88.52889696,4.371330101,6,5,709.0698661
DEV144223,good,updated,B,Team1,CHECK,84.19147876,3.405003177,6,7,167.5175665
DEV144224,good,updated,A,Team1,OK,44.49528239,4.661976602,5,4,531.2077672
DEV144225,critical,outdated,C,Team1,CHECK,45.24199547,3.126107493,9,1,255.6314114
DEV144226,warning,updated,A,Team2,CHECK,18.20652902,4.898987858,15,2,933.7580058
DEV144227,warning,updated,B,Team3,CHECK,23.97215809,3.27899356,17,6,211.7552934
DEV144228,critical,updated,B,Team1,FAIL,89.86490027,4.79645187,3,0,547.8587513
DEV144229,warning,updated,A,Team3,FAIL,42.66150981,3.915635752,16,5,497.6541345
DEV144230,critical,pending,C,Team3,OK,78.99414065,4.419965676,11,9,523.7183019
DEV144231,warning,pending,A,Team2,OK,32.36819006,3.8443685,7,9,857.8031226
DEV144232,good,outdated,B,Team1,OK,59.51942481,3.884647062,4,7,543.8903719
DEV144233,good,outdated,C,Team3,OK,93.84377078,3.006302715,2,8,309.2818755
DEV144234,warning,outdated,A,Team2,FAIL,21.05444291,3.998047614,12,2,522.3141229
DEV144235,critical,updated,C,Team2,OK,30.47456236,3.96886026,7,8,514.0314684
DEV144236,warning,outdated,A,Team1,CHECK,65.12098678,3.443702215,7,5,467.8979258
DEV144237,warning,updated,C,Team1,CHECK,78.59410642,3.106618919,4,1,354.7070444
DEV144238,critical,updated,C,Team1,FAIL,52.49770897,4.930116415,18,8,628.089792
DEV144239,warning,pending,A,Team2,FAIL,27.54304552,3.199324877,12,7,710.8752293
DEV144240,critical,outdated,B,Team3,FAIL,61.38021006,3.086013661,15,9,591.7988451
DEV144241,warning,pending,C,Team2,CHECK,9.484470188,3.912622206,18,6,333.100712
DEV144242,good,pending,A,Team2,OK,31.49115002,4.088157448,9,0,846.6723897
DEV144243,warning,pending,A,Team1,CHECK,28.01950937,3.332615228,5,4,852.4556082
DEV144244,warning,outdated,B,Team2,OK,6.437623266,3.378487883,0,4,876.805708
DEV144245,good,updated,C,Team1,FAIL,19.826763,4.39055997,2,1,851.1269433
DEV144246,warning,pending,C,Team1,FAIL,97.98024924,3.470555253,17,2,422.4649606
DEV144247,critical,updated,A,Team1,FAIL,32.33536856,4.569541642,5,0,707.2349981
DEV144248,good,updated,C,Team1,OK,11.98936146,3.654511096,18,5,339.6468236
DEV144249,good,pending,A,Team2,FAIL,71.96652889,3.805759441,4,2,969.638312
DEV144250,good,outdated,B,Team1,FAIL,92.91380063,3.465209348,14,5,947.945106
DEV144251,critical,updated,C,Team1,OK,40.21824105,4.498922442,19,1,614.232076
DEV144252,good,outdated,B,Team2,OK,44.3527351,3.611188732,8,9,569.1716496
DEV144253,critical,outdated,B,Team2,OK,10.93565649,4.714821898,18,6,387.1203855
DEV144254,good,pending,B,Team1,CHECK,93.75712911,3.504847562,15,4,800.1043198
DEV144255,warning,outdated,A,Team2,CHECK,28.54463102,4.088163672,11,2,151.6539304
DEV144256,warning,updated,A,Team1,FAIL,48.96928307,3.787129397,18,5,788.0397799
DEV144257,critical,outdated,A,Team2,FAIL,18.44665313,3.648951118,13,5,747.3032216
DEV144258,good,outdated,B,Team2,OK,67.26040067,3.671371629,6,7,379.7841915
DEV144259,critical,updated,C,Team2,FAIL,59.71282945,3.432645822,13,0,889.9407611
DEV144260,critical,outdated,B,Team3,FAIL,87.83210667,4.37601982,15,0,777.4523251
DEV144261,critical,pending,C,Team2,CHECK,68.41835481,4.463928049,14,6,417.7877709
DEV144262,warning,outdated,C,Team2,CHECK,21.70963403,3.030551911,19,8,994.1168181
DEV144263,good,updated,B,Team2,OK,42.13991712,4.947653474,14,3,345.7214285
DEV144264,critical,outdated,B,Team2,OK,85.91198618,4.851810286,18,7,697.9502473
DEV144265,warning,outdated,C,Team2,OK,26.34873667,4.194960953,5,0,535.9763764
DEV144266,critical,outdated,A,Team3,OK,23.3210976,4.122347406,11,4,226.8582481
DEV144267,good,updated,A,Team1,FAIL,85.12165746,4.796511711,0,3,971.7295159
DEV144268,warning,updated,A,Team2,OK,46.88765232,4.90702999,4,8,251.1212781
DEV144269,critical,outdated,B,Team2,FAIL,91.34789933,3.415789995,19,7,627.2535214
DEV144270,good,updated,C,Team3,FAIL,59.51190823,3.248407291,4,7,420.0671295
DEV144271,good,outdated,A,Team1,CHECK,2.546862528,3.348810605,11,2,742.8392505
DEV144272,good,outdated,C,Team2,FAIL,52.9754619,3.213144052,3,3,154.3251859
DEV144273,good,pending,A,Team3,OK,31.91220446,3.233503492,18,1,315.9538256
DEV144274,good,outdated,A,Team1,FAIL,51.11763007,4.65397497,15,5,647.1474575
DEV144275,good,pending,A,Team2,OK,90.4303493,3.073115144,2,6,921.5597021
DEV144276,critical,updated,C,Team2,OK,28.0114346,3.373704175,6,5,585.8592597
DEV144277,critical,updated,B,Team3,CHECK,40.86769602,3.652914502,5,9,391.5375484
DEV144278,good,outdated,C,Team1,FAIL,36.91731258,4.420534196,12,1,699.4397283
DEV144279,good,pending,C,Team1,OK,27.69578238,4.692579807,14,6,208.878019
DEV144280,good,outdated,B,Team1,OK,14.87622845,4.96040387,6,9,739.9406805
DEV144281,warning,updated,B,Team1,CHECK,92.18920468,3.959644766,2,2,774.3754848
DEV144282,critical,outdated,B,Team1,FAIL,51.63540047,4.72479508,14,3,814.2561883
DEV144283,good,updated,C,Team1,FAIL,41.81599622,4.693815564,17,4,851.6683009
DEV144284,critical,pending,B,Team2,CHECK,12.46610934,4.84327344,4,8,447.7549229
DEV144285,good,pending,C,Team1,CHECK,93.66156191,3.515883138,11,6,395.8430096
DEV144286,good,outdated,C,Team3,CHECK,34.77535902,4.560982349,5,3,693.4310249
DEV144287,good,updated,A,Team2,OK,43.43291982,3.702704808,14,5,923.927373
DEV144288,warning,outdated,C,Team3,FAIL,17.15257902,4.265170211,8,6,726.0121435
DEV144289,warning,outdated,B,Team2,CHECK,20.23768432,4.26250496,13,4,294.4126775
DEV144290,good,outdated,B,Team1,FAIL,30.60219032,4.344083471,5,1,594.6389718
DEV144291,good,updated,A,Team2,FAIL,91.76164502,4.46320639,6,9,829.4951386
DEV144292,warning,pending,B,Team1,OK,40.20513893,3.233103047,5,8,895.208668
DEV144293,good,outdated,B,Team1,OK,91.84244089,4.432545804,14,2,983.8285151
DEV144294,good,outdated,C,Team1,OK,39.05723051,3.185124332,4,8,983.5123071
DEV144295,warning,updated,B,Team2,OK,89.3128576,3.335667926,0,6,357.7745879
DEV144296,good,outdated,A,Team1,FAIL,12.90400065,3.637330948,19,7,417.2721173
DEV144297,critical,outdated,C,Team3,OK,95.84296141,4.425574718,14,8,196.7977614
DEV144298,warning,pending,B,Team2,FAIL,67.99762472,4.852739498,17,8,336.0508473
DEV144299,good,outdated,B,Team1,CHECK,76.68397198,3.005537655,15,1,504.2182785
DEV144300,critical,updated,B,Team1,FAIL,88.07454047,3.938416101,2,5,338.1488897
DEV144301,warning,outdated,C,Team1,CHECK,38.76096618,3.208607763,14,5,228.9145774
DEV144302,critical,outdated,C,Team2,CHECK,44.02110686,3.337163371,13,5,751.0654913
DEV144303,critical,pending,A,Team2,FAIL,90.45469828,3.546499511,2,4,872.1446143
DEV144304,warning,updated,C,Team2,OK,71.91770813,4.683014649,9,1,998.9402604
DEV144305,critical,outdated,A,Team1,CHECK,76.09331215,4.588375642,1,3,640.5977679
DEV144306,good,outdated,C,Team2,FAIL,8.937319165,4.955144156,6,9,259.1323151
DEV144307,warning,updated,C,Team1,OK,70.00565848,4.523661402,15,6,376.4417061
DEV144308,warning,updated,B,Team3,FAIL,67.74110549,3.698482161,3,6,156.688322
DEV144309,critical,updated,B,Team3,CHECK,68.45271706,3.295834141,13,5,700.8739217
DEV144310,warning,updated,C,Team3,CHECK,66.62225334,3.561578212,16,4,162.7366406
DEV144311,critical,pending,C,Team2,OK,11.14496144,4.897038534,14,0,917.7469664
DEV144312,good,pending,C,Team2,OK,45.1017289,4.725287477,4,4,897.5422971
DEV144313,critical,updated,A,Team2,FAIL,27.37509147,3.370615747,15,0,459.9434755
DEV144314,critical,updated,C,Team3,CHECK,69.41292038,3.46517896,16,0,767.2563137
DEV144315,good,outdated,C,Team1,OK,38.15500447,3.977205477,1,1,326.7144647
DEV144316,good,outdated,C,Team1,FAIL,74.89247897,4.460355065,12,8,508.991996
DEV144317,good,pending,A,Team1,FAIL,35.25767018,4.046547622,4,2,654.1099442
DEV144318,warning,updated,A,Team1,OK,34.32064331,3.400322386,19,5,456.0533499
DEV144319,warning,outdated,C,Team1,FAIL,96.04267732,4.228798276,14,7,423.9398132
DEV144320,good,pending,C,Team3,CHECK,38.22228159,3.832360094,9,5,501.6936052
DEV144321,warning,pending,A,Team1,OK,67.38092256,4.226405866,15,7,544.0317969
DEV144322,warning,outdated,C,Team3,OK,90.57953417,4.377742587,17,8,303.2723133
DEV144323,good,pending,B,Team3,OK,22.65384266,3.332311893,7,6,240.4938931
DEV144324,warning,outdated,B,Team2,FAIL,59.57380367,4.789379384,0,6,241.7378317
DEV144325,good,pending,A,Team1,CHECK,34.31897038,4.494979071,9,9,624.78094
DEV144326,good,pending,B,Team2,OK,92.58615022,3.043894193,14,2,197.6496916
DEV144327,good,updated,B,Team2,FAIL,43.16949953,3.483239946,15,6,474.9102493
DEV144328,critical,pending,A,Team2,FAIL,52.29388326,4.145010641,6,3,307.8928745
DEV144329,warning,pending,C,Team3,CHECK,30.27345678,3.74082168,13,0,360.8558452
DEV144330,critical,outdated,A,Team2,OK,86.58913155,4.804671777,1,4,874.5324782
DEV144331,good,outdated,A,Team2,CHECK,15.67392647,3.636773363,3,7,663.0839675
DEV144332,good,pending,B,Team2,CHECK,63.46544146,3.752848626,8,6,183.1795845
DEV144333,critical,updated,C,Team1,CHECK,51.28015009,3.306402658,3,3,197.7049913
DEV144334,critical,updated,C,Team3,OK,57.01728217,4.627298832,19,8,184.125436
DEV144335,critical,updated,C,Team1,CHECK,58.40384988,4.408514511,11,6,143.5101265
DEV144336,critical,outdated,B,Team1,FAIL,4.294035187,3.342505509,18,8,966.1166911
DEV144337,critical,pending,C,Team1,CHECK,0.680355011,3.014164083,6,6,742.674505
DEV144338,good,outdated,C,Team3,OK,45.30086953,3.203607766,11,4,564.9090309
DEV144339,good,outdated,B,Team1,FAIL,91.38921058,4.230928823,4,3,197.6674832
DEV144340,good,pending,C,Team2,CHECK,0.905817164,4.30028971,11,3,984.4126566
DEV144341,warning,pending,B,Team2,CHECK,90.08111255,3.286129442,2,9,118.8501251
DEV144342,critical,updated,B,Team1,FAIL,56.49916724,4.474685445,0,0,259.9877572
DEV144343,critical,updated,B,Team3,FAIL,11.83214969,4.475331684,8,7,436.3832902
DEV144344,warning,outdated,C,Team2,CHECK,82.63616052,4.350300346,2,7,371.0733813
DEV144345,good,pending,A,Team2,FAIL,90.47945024,3.438930468,18,1,387.2728225
DEV144346,critical,outdated,A,Team1,CHECK,91.63637247,4.979318444,19,0,845.513279
DEV144347,good,outdated,C,Team1,OK,64.37202753,3.103642669,16,0,324.4894846
DEV144348,good,pending,C,Team2,FAIL,82.89619199,4.796021614,16,5,356.23907
DEV144349,critical,outdated,A,Team2,OK,15.89414636,4.458054565,2,0,109.7988316
DEV144350,warning,updated,B,Team1,CHECK,23.02461634,4.341950607,16,9,114.3289867
DEV144351,good,outdated,B,Team1,CHECK,72.53350338,4.788963422,13,5,963.3102896
DEV144352,critical,pending,C,Team2,CHECK,12.43481556,4.703653301,10,1,756.6457966
DEV144353,warning,pending,A,Team1,OK,7.192603107,3.650221606,3,9,766.0481261
DEV144354,warning,updated,C,Team2,CHECK,44.89018033,3.44230036,5,2,968.5866261
DEV144355,good,updated,C,Team3,FAIL,86.16430371,4.28829039,6,4,185.0009807
DEV144356,warning,updated,C,Team1,OK,93.83848947,3.200104663,9,5,297.4720841
DEV144357,critical,updated,A,Team3,OK,13.78184463,4.859694063,14,6,734.4462677
DEV144358,critical,updated,C,Team3,FAIL,72.67558095,4.560955592,3,4,499.7772527
DEV144359,critical,updated,C,Team3,FAIL,54.18968949,4.665377245,2,9,538.47374
DEV144360,warning,updated,B,Team2,OK,51.97359561,3.098582794,9,5,791.0417422
DEV144361,good,outdated,C,Team1,FAIL,56.92119272,3.111067465,6,8,366.5642542
DEV144362,critical,outdated,A,Team1,FAIL,82.20480674,3.678843973,16,6,312.8986488
DEV144363,warning,updated,A,Team3,CHECK,76.72297954,4.251981823,16,8,335.3773776
DEV144364,warning,outdated,C,Team2,CHECK,59.15112765,4.711086429,0,6,447.2155207
DEV144365,good,pending,A,Team2,FAIL,81.84958212,3.006883513,16,6,643.1085351
DEV144366,critical,outdated,B,Team3,OK,81.28991739,3.001022861,18,7,617.2785422
DEV144367,,outdated,A,Team2,OK,72.10367146,4.638141977,13,4,271.8672083
DEV144368,warning,updated,A,Team2,FAIL,79.33748285,3.584019597,10,1,222.9078541
DEV144369,??,outdated,C,Team1,OK,45.77064099,4.794194578,10,3,490.9571614
DEV144370,,updated,C,Team2,FAIL,60.97111645,3.003485096,14,8,492.33595
DEV144371,warning,updated,B,Team1,CHECK,90.39533781,4.895234178,17,5,883.1675236
DEV144372,critical,updated,C,Team3,CHECK,29.64570069,4.898588902,2,0,396.1652676
DEV144373,good,pending,B,Team1,FAIL,28.63653847,3.078937961,3,5,851.2695201
DEV144374,warning,updated,A,Team1,FAIL,34.58802909,3.681340143,4,6,238.7153801
DEV144375,critical,pending,B,Team1,CHECK,46.91920014,4.04197024,7,4,657.7490852
DEV144376,warning,pending,A,Team1,FAIL,15.79324055,3.700998302,15,0,154.8438913
DEV144377,good,updated,A,Team2,CHECK,8.131037225,4.407083494,2,7,252.5989914
DEV144378,critical,outdated,B,Team2,CHECK,62.33786998,3.862036298,9,3,266.2529974
DEV144379,warning,outdated,A,Team1,OK,90.88584895,4.423710489,15,8,516.4818095
DEV144380,warning,updated,A,Team3,FAIL,26.6441908,4.338925477,14,2,325.9569181
DEV144381,critical,outdated,C,Team3,OK,37.31216997,4.280540777,4,3,960.4087317
DEV144382,good,updated,B,Team2,OK,72.74205494,4.007093236,1,9,103.3910275
DEV144383,warning,updated,A,Team3,OK,51.24106181,3.989835033,7,0,688.4820849
DEV144384,good,outdated,C,Team2,OK,92.15037375,4.407291696,16,6,455.5210834
DEV144385,critical,outdated,A,Team3,FAIL,0.072709255,3.487262618,14,6,558.0594911
DEV144386,warning,updated,C,Team1,CHECK,74.74500539,4.770465751,5,1,518.9212333
DEV144387,good,updated,A,Team3,FAIL,16.2063312,4.950575306,3,0,580.3463715
DEV144388,good,updated,B,Team1,OK,95.11423819,4.276490346,6,1,930.8972393
DEV144389,critical,pending,A,Team1,CHECK,94.96006794,3.50886809,19,9,665.8346672
DEV144390,warning,updated,A,Team2,FAIL,10.8929385,4.634496934,13,7,695.1902964
DEV144391,good,updated,B,Team1,CHECK,77.24885525,3.844964102,11,1,764.087135
DEV144392,good,outdated,B,Team2,CHECK,1.709279767,4.30710785,5,5,785.594746
DEV144393,warning,updated,A,Team2,FAIL,69.90459343,4.725902239,9,5,398.3651252
DEV144394,critical,pending,C,Team2,OK,43.11676042,3.40798582,18,6,981.7726266
DEV144395,warning,outdated,A,Team2,FAIL,7.648961448,3.778256269,17,5,226.6439276
DEV144396,critical,updated,B,Team2,OK,91.1073588,4.80481228,7,2,658.0156455
DEV144397,good,pending,B,Team3,CHECK,55.69758584,4.920161471,3,6,112.0466689
DEV144398,warning,pending,C,Team3,OK,5.032253233,4.699080972,4,5,903.8000204
DEV144399,critical,outdated,B,Team3,FAIL,9.200617429,3.843081166,5,7,448.7406614
DEV144400,critical,outdated,C,Team2,FAIL,52.68582911,3.580419464,10,1,191.8494945
DEV144401,warning,updated,A,Team3,CHECK,13.17476895,3.849492684,7,1,454.9631149
DEV144402,critical,updated,A,Team2,CHECK,72.92654357,4.677308843,16,6,749.2614375
DEV144403,warning,pending,B,Team2,CHECK,94.72187723,3.309500567,19,1,871.5978219
DEV144404,good,pending,B,Team1,CHECK,88.35802206,3.559259911,13,3,444.2893324
DEV144405,good,outdated,B,Team2,CHECK,5.411855304,4.264323461,14,8,375.9423709
DEV144406,critical,updated,C,Team2,CHECK,46.06612435,3.152196416,12,3,246.453566
DEV144407,warning,updated,B,Team3,FAIL,95.47544944,4.29674832,2,4,729.3603674
DEV144408,critical,outdated,C,Team1,CHECK,49.4465358,4.439046978,18,2,957.7056632
DEV144409,critical,outdated,A,Team1,CHECK,76.76558464,3.542195101,1,6,127.1098616
DEV144410,critical,pending,C,Team3,FAIL,77.77043139,4.10808275,16,0,603.0038792
